row_id,state,agency_type,agency_name,quarter_1,quarter_2,quarter_3,quarter_4,population,agency_with_state,lon,lat
2916,Illinois,Cities,Round Lake Beach,0,0,0,0,27534,"Round Lake Beach, Illinois",-88.0900815,42.37168810000001
2928,Illinois,Cities,Sauk Village,0,0,0,0,10436,"Sauk Village, Illinois",-87.5675414,41.4883685
2930,Illinois,Cities,Schaumburg,0,0,0,0,74169,"Schaumburg, Illinois",-88.0834059,42.0333607
2931,Illinois,Cities,Schiller Park,0,0,0,0,11617,"Schiller Park, Illinois",-87.8708965,41.95586369999999
2937,Illinois,Cities,Shiloh,0,0,0,0,13167,"Shiloh, Illinois",-89.8973233,38.5614383
2938,Illinois,Cities,Shorewood,0,0,0,0,17482,"Shorewood, Illinois",-88.2017293,41.5200305
2947,Illinois,Cities,South Elgin,0,0,0,0,22627,"South Elgin, Illinois",-88.29229959999999,41.9941938
2949,Illinois,Cities,South Holland,0,0,0,0,21690,"South Holland, Illinois",-87.60698939999999,41.6008681
2952,Illinois,Cities,Springfield,0,0,0,0,114623,"Springfield, Illinois",-89.6501481,39.78172130000001
2957,Illinois,Cities,St. Charles,0,0,0,0,32764,"St. Charles, Illinois",-88.3086867,41.9141945
2960,Illinois,Cities,Sterling,0,0,0,0,14674,"Sterling, Illinois",-89.69621939999999,41.788642
2964,Illinois,Cities,Streamwood,0,0,0,0,39988,"Streamwood, Illinois",-88.17840849999999,42.0255827
2965,Illinois,Cities,Streator,0,0,0,0,13038,"Streator, Illinois",-88.835352,41.12086679999999
2967,Illinois,Cities,Summit,0,0,0,0,11310,"Summit, Illinois",-87.810334,41.7880876
2968,Illinois,Cities,Swansea,0,0,0,0,13506,"Swansea, Illinois",-89.9889936,38.5339392
2969,Illinois,Cities,Sycamore,0,0,0,0,18095,"Sycamore, Illinois",-88.6867538,41.9889173
2970,Illinois,Cities,Taylorville,0,0,0,0,10565,"Taylorville, Illinois",-89.294533,39.548935
2975,Illinois,Cities,Tinley Park,0,0,0,0,56638,"Tinley Park, Illinois",-87.7932939,41.5731442
2981,Illinois,Cities,Troy,0,0,0,0,10216,"Troy, Illinois",-89.8831541,38.7292147
2983,Illinois,Cities,Urbana,NA,0,0,NA,42029,"Urbana, Illinois",-88.2072697,40.1105875
2986,Illinois,Cities,Vernon Hills,0,0,0,0,26429,"Vernon Hills, Illinois",-87.9653565,42.23933230000001
2988,Illinois,Cities,Villa Park,0,0,0,0,21806,"Villa Park, Illinois",-87.98895429999999,41.8897519
2994,Illinois,Cities,Warrenville,0,0,0,NA,13280,"Warrenville, Illinois",-88.17340209999999,41.81780699999999
2995,Illinois,Cities,Washington,0,0,0,0,17048,"Washington, Illinois",-89.4073123,40.7036482
2997,Illinois,Cities,Waterloo,0,0,0,0,10408,"Waterloo, Illinois",-90.14983409999999,38.3358857
2998,Illinois,Cities,Waukegan,0,0,0,0,87530,"Waukegan, Illinois",-87.84479379999999,42.3636331
3002,Illinois,Cities,Westchester,0,0,0,0,16423,"Westchester, Illinois",-87.8806738,41.8498339
3003,Illinois,Cities,West Chicago,0,0,0,0,27174,"West Chicago, Illinois",-88.2039607,41.8847507
3006,Illinois,Cities,Western Springs,0,0,0,0,13554,"Western Springs, Illinois",-87.9006155,41.8097532
3008,Illinois,Cities,Westmont,0,0,0,0,24766,"Westmont, Illinois",-87.9756175,41.7958639
3010,Illinois,Cities,Wheaton,0,0,0,0,53418,"Wheaton, Illinois",-88.1070127,41.8661403
3011,Illinois,Cities,Wheeling,0,0,0,0,38687,"Wheeling, Illinois",-87.9289591,42.1391927
3015,Illinois,Cities,Wilmette,0,0,0,0,27467,"Wilmette, Illinois",-87.7228384,42.0722513
3019,Illinois,Cities,Winnetka,0,0,0,0,12518,"Winnetka, Illinois",-87.735895,42.10808340000001
3022,Illinois,Cities,Wood Dale,0,0,0,0,13800,"Wood Dale, Illinois",-87.9789562,41.9633625
3023,Illinois,Cities,Woodridge,0,0,0,0,33681,"Woodridge, Illinois",-88.0503406,41.7469749
3024,Illinois,Cities,Wood River,0,0,0,0,10210,"Wood River, Illinois",-90.0976069,38.861159
3025,Illinois,Cities,Woodstock,0,0,0,0,25353,"Woodstock, Illinois",-88.44870209999999,42.3147436
3026,Illinois,Cities,Worth,0,0,0,0,10642,"Worth, Illinois",-87.79727539999999,41.6897548
3028,Illinois,Cities,Yorkville,0,0,0,0,19751,"Yorkville, Illinois",-88.44729480000001,41.6411409
3029,Illinois,Cities,Zion,0,0,0,0,23885,"Zion, Illinois",-87.83285049999999,42.4461322
3184,Indiana,Cities,Bluffton,NA,NA,NA,0,10046,"Bluffton, Indiana",-85.17163680000002,40.7386579
3186,Indiana,Cities,Carmel,0,NA,0,NA,94128,"Carmel, Indiana",-86.1180435,39.978371
3187,Indiana,Cities,Chesterton,0,0,0,0,13561,"Chesterton, Indiana",-87.06419919999999,41.6105937
3189,Indiana,Cities,Crawfordsville,0,0,0,0,16207,"Crawfordsville, Indiana",-86.87445160000001,40.0411536
3191,Indiana,Cities,Dyer,0,0,0,0,15880,"Dyer, Indiana",-87.52170679999999,41.4942021
3195,Indiana,Cities,Fishers,0,NA,NA,0,94035,"Fishers, Indiana",-86.01335,39.9567548
3196,Indiana,Cities,Goshen,0,NA,NA,NA,33386,"Goshen, Indiana",-85.8344383,41.5822716
3197,Indiana,Cities,Jeffersonville,0,0,0,0,47709,"Jeffersonville, Indiana",-85.7371847,38.2775702
3199,Indiana,Cities,La Porte,0,0,0,0,21630,"La Porte, Indiana",-86.7227195,41.611143
3203,Indiana,Cities,Michigan City,0,0,0,0,30999,"Michigan City, Indiana",-86.8950297,41.70753939999999
3204,Indiana,Cities,Muncie,0,0,0,NA,68406,"Muncie, Indiana",-85.3863599,40.1933767
3205,Indiana,Cities,Noblesville,0,0,0,0,63315,"Noblesville, Indiana",-86.0085955,40.0455917
3207,Indiana,Cities,Portage,0,0,NA,0,36646,"Portage, Indiana",-87.1761455,41.5758707
3211,Indiana,Cities,Shelbyville,0,0,NA,NA,19075,"Shelbyville, Indiana",-85.7769238,39.5214373
3212,Indiana,Cities,Valparaiso,0,0,NA,0,33610,"Valparaiso, Indiana",-87.0611412,41.4730948
3213,Indiana,Cities,Vincennes,0,0,0,0,17637,"Vincennes, Indiana",-87.5286325,38.677269
3219,Indiana,Cities,Zionsville,0,0,0,0,27185,"Zionsville, Indiana",-86.261937,39.9508733
3323,Iowa,Cities,Altoona,0,0,0,0,19361,"Altoona, Iowa",-93.47508359999999,41.6435514
3324,Iowa,Cities,Ames,0,NA,NA,NA,67636,"Ames, Iowa",-93.63191309999999,42.0307812
3326,Iowa,Cities,Ankeny,0,0,0,0,65235,"Ankeny, Iowa",-93.6001278,41.7317884
3329,Iowa,Cities,Bettendorf,0,0,0,NA,36190,"Bettendorf, Iowa",-90.50725729999999,41.5262641
3331,Iowa,Cities,Boone,0,NA,NA,NA,12492,"Boone, Iowa",-93.8802273,42.0597047
3332,Iowa,Cities,Burlington,0,0,0,0,24946,"Burlington, Iowa",-91.1128901,40.8076529
3336,Iowa,Cities,Cedar Falls,0,0,0,NA,41901,"Cedar Falls, Iowa",-92.4453161,42.5348993
3337,Iowa,Cities,Cedar Rapids,0,0,0,0,133039,"Cedar Rapids, Iowa",-91.6656232,41.9778795
3344,Iowa,Cities,Clinton,0,0,0,NA,25289,"Clinton, Iowa",-90.1887379,41.8444735
3345,Iowa,Cities,Clive,0,0,0,NA,17422,"Clive, Iowa",-93.77235999999999,41.6060873
3347,Iowa,Cities,Coralville,0,0,0,0,21178,"Coralville, Iowa",-91.5960643,41.6822756
3348,Iowa,Cities,Council Bluffs,0,0,0,0,62309,"Council Bluffs, Iowa",-95.8608333,41.2619444
3351,Iowa,Cities,Davenport,0,0,0,0,102706,"Davenport, Iowa",-90.5776367,41.5236437
3360,Iowa,Cities,Fairfield,0,0,0,0,10565,"Fairfield, Iowa",-91.9636914,41.00761139999999
3362,Iowa,Cities,Fort Dodge,0,0,0,0,24191,"Fort Dodge, Iowa",-94.16801579999999,42.4974694
3363,Iowa,Cities,Fort Madison,0,0,0,0,10448,"Fort Madison, Iowa",-91.31453499999999,40.6297634
3370,Iowa,Cities,Indianola,0,0,0,0,16163,"Indianola, Iowa",-93.5574376,41.3580484
3371,Iowa,Cities,Iowa City,0,0,0,0,76984,"Iowa City, Iowa",-91.5301683,41.6611277
3374,Iowa,Cities,Johnston,0,0,0,0,22242,"Johnston, Iowa",-93.7130493,41.6709834
3375,Iowa,Cities,Keokuk,0,0,0,NA,10284,"Keokuk, Iowa",-91.3963966,40.4044731
3383,Iowa,Cities,Marion,0,0,0,0,40034,"Marion, Iowa",-91.5968958,42.033279
3384,Iowa,Cities,Marshalltown,0,0,0,0,27238,"Marshalltown, Iowa",-92.90803749999999,42.0494674
3385,Iowa,Cities,Mason City,0,0,0,0,27308,"Mason City, Iowa",-93.20103669999999,43.1535728
3389,Iowa,Cities,Muscatine,0,0,0,0,23785,"Muscatine, Iowa",-91.0432051,41.424473
3392,Iowa,Cities,Newton,0,0,NA,NA,15091,"Newton, Iowa",-93.05735330000002,41.7033177
3393,Iowa,Cities,North Liberty,0,0,0,NA,19698,"North Liberty, Iowa",-91.60809739999999,41.739482
3394,Iowa,Cities,Norwalk,0,0,0,0,11192,"Norwalk, Iowa",-93.6788304,41.47554600000001
3401,Iowa,Cities,Oskaloosa,0,0,0,0,11550,"Oskaloosa, Iowa",-92.6493595,41.2916728
3402,Iowa,Cities,Ottumwa,0,0,0,0,24371,"Ottumwa, Iowa",-92.40830220000001,41.01602930000001
3412,Iowa,Cities,Sioux City,0,0,0,0,82470,"Sioux City, Iowa",-96.40494079999999,42.4963416
3413,Iowa,Cities,Spencer,0,0,0,0,11020,"Spencer, Iowa",-95.144318,43.1450748
3416,Iowa,Cities,Storm Lake,0,0,0,0,10602,"Storm Lake, Iowa",-95.2019399,42.6430359
3421,Iowa,Cities,Urbandale,0,0,0,NA,44212,"Urbandale, Iowa",-93.71216559999999,41.6266555
3426,Iowa,Cities,Waterloo,0,0,0,0,67472,"Waterloo, Iowa",-92.34257749999999,42.492786
3427,Iowa,Cities,Waukee,0,0,NA,NA,21845,"Waukee, Iowa",-93.8855768,41.6119903
3429,Iowa,Cities,Waverly,0,0,0,NA,10161,"Waverly, Iowa",-92.4668511,42.7272032
3432,Iowa,Cities,West Des Moines,0,NA,NA,NA,66966,"West Des Moines, Iowa",-93.75938409999999,41.5638902
3547,Kansas,Cities,Arkansas City,0,0,0,0,11791,"Arkansas City, Kansas",-97.0383712,37.0619736
3550,Kansas,Cities,Atchison,0,0,0,0,10589,"Atchison, Kansas",-95.12163559999999,39.5630521
3589,Kansas,Cities,Derby,0,0,0,0,23842,"Derby, Kansas",-97.2689331,37.5455735
3592,Kansas,Cities,El Dorado,0,0,0,0,12960,"El Dorado, Kansas",-96.8622524,37.81724
3598,Kansas,Cities,Emporia,0,0,0,0,24698,"Emporia, Kansas",-96.18166260000001,38.403903
3607,Kansas,Cities,Gardner,0,0,0,0,21945,"Gardner, Kansas",-94.9271868,38.8108408
3617,Kansas,Cities,Hays,0,0,0,0,20892,"Hays, Kansas",-99.3267702,38.8791783
3618,Kansas,Cities,Haysville,0,0,0,0,11343,"Haysville, Kansas",-97.3522675,37.5644615
3635,Kansas,Cities,Junction City,0,0,0,NA,22875,"Junction City, Kansas",-96.83139779999999,39.0286093
3642,Kansas,Cities,Lansing,0,0,0,0,12043,"Lansing, Kansas",-94.90024129999999,39.2486126
3644,Kansas,Cities,Leavenworth,0,0,0,0,36331,"Leavenworth, Kansas",-94.9224637,39.3111112
3645,Kansas,Cities,Leawood,0,0,0,0,35070,"Leawood, Kansas",-94.6169012,38.966673
3647,Kansas,Cities,Lenexa,0,0,0,0,54349,"Lenexa, Kansas",-94.73357089999999,38.9536174
3663,Kansas,Cities,McPherson,0,0,0,0,13211,"McPherson, Kansas",-97.66420869999999,38.3708415
3666,Kansas,Cities,Merriam,0,0,0,0,11238,"Merriam, Kansas",-94.6935701,39.0236165
3677,Kansas,Cities,Newton,0,0,0,0,18830,"Newton, Kansas",-97.34503649999999,38.0466779
3876,Kentucky,Cities,Bardstown,0,0,0,0,13244,"Bardstown, Kentucky",-85.46690249999999,37.8092279
3890,Kentucky,Cities,Campbellsville,NA,0,NA,0,11503,"Campbellsville, Kentucky",-85.3419069,37.3433974
3957,Kentucky,Cities,Madisonville,0,0,0,0,18959,"Madisonville, Kentucky",-87.4988882,37.32810050000001
4000,Kentucky,Cities,Shepherdsville,0,0,0,0,12391,"Shepherdsville, Kentucky",-85.7157924,37.9883991
4001,Kentucky,Cities,Shively,0,0,0,0,15876,"Shively, Kentucky",-85.80810199999999,38.1920619
4004,Kentucky,Cities,Somerset,0,0,0,0,11453,"Somerset, Kentucky",-84.6041084,37.0920222
4185,Louisiana,Cities,Abbeville,0,0,0,0,12279,"Abbeville, Louisiana",-92.13429210000001,29.9746502
4187,Louisiana,Cities,Alexandria,0,0,0,0,47238,"Alexandria, Louisiana",-92.4451371,31.3112936
4189,Louisiana,Cities,Baker,0,0,0,0,13487,"Baker, Louisiana",-91.16816299999999,30.5882429
4191,Louisiana,Cities,Baton Rouge,0,0,0,0,224790,"Baton Rouge, Louisiana",-91.18714659999999,30.4514677
4194,Louisiana,Cities,Bogalusa,0,0,0,0,11730,"Bogalusa, Louisiana",-89.8486858,30.7910204
4195,Louisiana,Cities,Bossier City,0,0,NA,NA,69551,"Bossier City, Louisiana",-93.7321228,32.5159852
4196,Louisiana,Cities,Broussard,0,0,0,0,12672,"Broussard, Louisiana",-91.9612305,30.147146
4200,Louisiana,Cities,Covington,0,0,0,NA,10658,"Covington, Louisiana",-90.1009108,30.4754702
4201,Louisiana,Cities,Crowley,0,0,0,0,12779,"Crowley, Louisiana",-92.3745761,30.2140928
4204,Louisiana,Cities,De Ridder,0,0,0,0,10820,"De Ridder, Louisiana",-93.2890527,30.8463055
4207,Louisiana,Cities,Eunice,0,0,0,0,10073,"Eunice, Louisiana",-92.4176324,30.4943669
4218,Louisiana,Cities,Gretna,0,0,0,0,17965,"Gretna, Louisiana",-90.0539603,29.9146493
4219,Louisiana,Cities,Hammond,0,0,0,0,20550,"Hammond, Louisiana",-90.46119949999999,30.5043583
4221,Louisiana,Cities,Houma,0,0,0,0,33226,"Houma, Louisiana",-90.71953479999999,29.5957696
4228,Louisiana,Cities,Kenner,0,0,0,0,67556,"Kenner, Louisiana",-90.2417434,29.9940924
4230,Louisiana,Cities,Lafayette,0,NA,NA,NA,127592,"Lafayette, Louisiana",-92.0198427,30.2240897
4232,Louisiana,Cities,Lake Charles,0,0,0,0,77852,"Lake Charles, Louisiana",-93.2173758,30.2265949
4236,Louisiana,Cities,Mandeville,0,0,0,0,12371,"Mandeville, Louisiana",-90.06563109999999,30.35825059999999
4240,Louisiana,Cities,Natchitoches,0,0,0,0,17981,"Natchitoches, Louisiana",-93.08627489999999,31.7607195
4245,Louisiana,Cities,Opelousas,0,0,0,0,16262,"Opelousas, Louisiana",-92.081509,30.5335302
4247,Louisiana,Cities,Pineville,0,0,0,0,14415,"Pineville, Louisiana",-92.4343035,31.3224044
4255,Louisiana,Cities,Ruston,0,0,0,0,22274,"Ruston, Louisiana",-92.63792699999999,32.5232053
4256,Louisiana,Cities,Shreveport,0,0,0,0,190808,"Shreveport, Louisiana",-93.7501789,32.5251516
4258,Louisiana,Cities,Slidell,0,0,0,0,27973,"Slidell, Louisiana",-89.78117449999999,30.2751945
4262,Louisiana,Cities,Thibodaux,0,0,0,0,14745,"Thibodaux, Louisiana",-90.82287099999999,29.7957633
4267,Louisiana,Cities,West Monroe,0,0,0,0,12594,"West Monroe, Louisiana",-92.14763529999999,32.5184775
4271,Louisiana,Cities,Zachary,0,0,0,NA,17884,"Zachary, Louisiana",-91.1564961,30.64851909999999
4315,Maine,Cities,Auburn,0,0,0,0,23031,"Auburn, Maine",-70.2311655,44.0978509
4316,Maine,Cities,Augusta,0,0,0,0,18523,"Augusta, Maine",-69.7794897,44.3106241
4318,Maine,Cities,Bangor,0,0,0,0,31746,"Bangor, Maine",-68.7712257,44.8016128
4326,Maine,Cities,Brunswick,0,0,0,0,20672,"Brunswick, Maine",-69.966996,43.9140162
4344,Maine,Cities,Falmouth,0,0,0,0,12307,"Falmouth, Maine",-70.2601759,43.7435343
4351,Maine,Cities,Gorham,0,0,0,0,17609,"Gorham, Maine",-70.44422519999999,43.67953139999999
4360,Maine,Cities,Kennebunk,0,0,0,0,11463,"Kennebunk, Maine",-70.54399,43.3845306
4382,Maine,Cities,Orono,0,0,0,0,11451,"Orono, Maine",-68.6719411,44.8831125
4394,Maine,Cities,Sanford,0,0,0,0,21062,"Sanford, Maine",-70.7742804,43.4391627
4395,Maine,Cities,Scarborough,0,0,0,0,20072,"Scarborough, Maine",-70.33449209999999,43.5901974
4406,Maine,Cities,Waterville,0,0,0,0,16729,"Waterville, Maine",-69.6317121,44.5520105
4407,Maine,Cities,Wells,0,0,0,0,10412,"Wells, Maine",-70.5805209,43.3222329
4408,Maine,Cities,Westbrook,0,0,0,0,18915,"Westbrook, Maine",-70.3711617,43.6770252
4410,Maine,Cities,Windham,0,0,0,0,18230,"Windham, Maine",-70.39870599999999,43.7588577
4416,Maine,Cities,York,0,0,0,0,13170,"York, Maine",-70.6482581,43.16174830000001
4440,Maryland,Cities,Aberdeen,0,0,0,0,16210,"Aberdeen, Maryland",-76.16411970000001,39.5095556
4441,Maryland,Cities,Annapolis,0,0,0,0,39461,"Annapolis, Maryland",-76.4921829,38.9784453
4443,Maryland,Cities,Bel Air,0,0,0,0,10027,"Bel Air, Maryland",-76.34829309999999,39.535940600000004
4448,Maryland,Cities,Bowie,0,0,0,0,59356,"Bowie, Maryland",-76.77913649999999,39.0067768
4451,Maryland,Cities,Cambridge,0,0,0,0,12364,"Cambridge, Maryland",-76.0788292,38.5631744
4460,Maryland,Cities,Cumberland,0,0,0,0,19555,"Cumberland, Maryland",-78.7625185,39.6528654
4463,Maryland,Cities,Easton,0,0,0,0,16550,"Easton, Maryland",-76.0763305,38.7742826
4465,Maryland,Cities,Elkton,0,0,0,0,15681,"Elkton, Maryland",-75.83327179999999,39.60677889999999
4469,Maryland,Cities,Frederick,0,0,0,0,72299,"Frederick, Maryland",-77.4105409,39.41426879999999
4473,Maryland,Cities,Greenbelt,0,0,0,0,23661,"Greenbelt, Maryland",-76.87552819999999,39.0045544
4475,Maryland,Cities,Hagerstown,0,0,0,0,40384,"Hagerstown, Maryland",-77.71999319999999,39.6417629
4478,Maryland,Cities,Havre de Grace,0,0,0,0,13655,"Havre de Grace, Maryland",-76.09161700000001,39.5492792
4480,Maryland,Cities,Hyattsville,0,0,0,0,18448,"Hyattsville, Maryland",-76.9455301,38.9559442
4489,Maryland,Cities,New Carrollton,0,0,0,0,13115,"New Carrollton, Maryland",-76.88024829999999,38.9657249
4493,Maryland,Cities,Ocean Pines,0,0,0,0,12244,"Ocean Pines, Maryland",-75.15574149999999,38.395392
4501,Maryland,Cities,Salisbury,0,0,0,0,33183,"Salisbury, Maryland",-75.5993692,38.3606736
4511,Maryland,Cities,Westminster,NA,0,0,0,18603,"Westminster, Maryland",-76.9958149,39.5753791
4575,Massachusetts,Cities,Abington,0,0,0,0,16443,"Abington, Massachusetts",-70.9453218,42.1048228
4576,Massachusetts,Cities,Acushnet,0,0,0,0,10576,"Acushnet, Massachusetts",-70.89523369999999,41.7223696
4578,Massachusetts,Cities,Agawam,0,0,0,0,28955,"Agawam, Massachusetts",-72.61481169999999,42.0695391
4579,Massachusetts,Cities,Amesbury,0,0,0,0,17623,"Amesbury, Massachusetts",-70.93003759999999,42.85839250000001
4581,Massachusetts,Cities,Athol,0,0,0,0,11721,"Athol, Massachusetts",-72.2267383,42.59593290000001
4582,Massachusetts,Cities,Attleboro,0,0,0,0,44719,"Attleboro, Massachusetts",-71.2856082,41.94454409999999
4583,Massachusetts,Cities,Auburn,0,0,0,0,16771,"Auburn, Massachusetts",-71.8356271,42.1945385
4586,Massachusetts,Cities,Bedford,0,0,0,0,14319,"Bedford, Massachusetts",-71.2760089,42.4906231
4587,Massachusetts,Cities,Belchertown,0,0,0,0,15165,"Belchertown, Massachusetts",-72.4008884,42.2770346
4588,Massachusetts,Cities,Bellingham,0,0,0,0,17184,"Bellingham, Massachusetts",-71.47458809999999,42.0867608
4592,Massachusetts,Cities,Beverly,0,0,0,0,42114,"Beverly, Massachusetts",-70.880049,42.5584283
4593,Massachusetts,Cities,Billerica,0,0,0,0,44482,"Billerica, Massachusetts",-71.2689461,42.5584218
4596,Massachusetts,Cities,Bourne,0,0,0,0,19894,"Bourne, Massachusetts",-70.5989325,41.74127730000001
4600,Massachusetts,Cities,Bridgewater,0,0,0,0,27584,"Bridgewater, Massachusetts",-70.9750541,41.9903519
4601,Massachusetts,Cities,Burlington,0,0,0,0,27562,"Burlington, Massachusetts",-71.1956205,42.5047161
4602,Massachusetts,Cities,Canton,0,0,0,0,23709,"Canton, Massachusetts",-71.1447732,42.1584324
4604,Massachusetts,Cities,Carver,0,0,0,0,11743,"Carver, Massachusetts",-70.7625376,41.8834363
4605,Massachusetts,Cities,Charlton,0,0,0,0,13652,"Charlton, Massachusetts",-71.970074,42.13565
4607,Massachusetts,Cities,Chelsea,0,0,0,0,40974,"Chelsea, Massachusetts",-71.0328284,42.3917638
4609,Massachusetts,Cities,Clinton,0,0,0,0,14009,"Clinton, Massachusetts",-71.68290809999999,42.41676349999999
4611,Massachusetts,Cities,Dartmouth,0,0,0,0,34322,"Dartmouth, Massachusetts",-70.9704787,41.6130323
4612,Massachusetts,Cities,Dedham,0,0,0,0,25437,"Dedham, Massachusetts",-71.1676536,42.2436085
4614,Massachusetts,Cities,Dennis,0,0,0,0,13872,"Dennis, Massachusetts",-70.1939429,41.7353062
4617,Massachusetts,Cities,Dudley,0,0,0,0,11807,"Dudley, Massachusetts",-71.9276033,42.0433661
4619,Massachusetts,Cities,Duxbury,0,0,0,0,16049,"Duxbury, Massachusetts",-70.6722767,42.0417525
4620,Massachusetts,Cities,East Bridgewater,0,0,0,0,14558,"East Bridgewater, Massachusetts",-70.9592096,42.0334341
4623,Massachusetts,Cities,East Longmeadow,0,0,0,0,16398,"East Longmeadow, Massachusetts",-72.5125863,42.0645396
4626,Massachusetts,Cities,Fairhaven,0,0,0,0,16076,"Fairhaven, Massachusetts",-70.90364869999999,41.6376043
4627,Massachusetts,Cities,Fall River,0,0,0,0,89475,"Fall River, Massachusetts",-71.1550451,41.7014912
4628,Massachusetts,Cities,Fitchburg,0,0,0,0,40836,"Fitchburg, Massachusetts",-71.8022955,42.5834228
4629,Massachusetts,Cities,Foxborough,0,0,0,0,17667,"Foxborough, Massachusetts",-71.2478251,42.0653812
4630,Massachusetts,Cities,Franklin,0,0,0,0,33156,"Franklin, Massachusetts",-71.396725,42.0834313
4632,Massachusetts,Cities,Gardner,0,0,0,0,20704,"Gardner, Massachusetts",-71.998133,42.5750883
4635,Massachusetts,Cities,Gloucester,0,0,0,0,30356,"Gloucester, Massachusetts",-70.6619888,42.6159285
4637,Massachusetts,Cities,Grafton,0,0,0,0,18900,"Grafton, Massachusetts",-71.6856236,42.2070391
4639,Massachusetts,Cities,Greenfield,0,0,0,0,17443,"Greenfield, Massachusetts",-72.5994104,42.587915
4645,Massachusetts,Cities,Hanover,0,0,0,0,14521,"Hanover, Massachusetts",-70.8476708,42.1162217
4646,Massachusetts,Cities,Hanson,0,0,0,0,10858,"Hanson, Massachusetts",-70.8800187,42.0751892
4649,Massachusetts,Cities,Harwich,0,0,0,0,12130,"Harwich, Massachusetts",-70.0622231,41.6716498
4651,Massachusetts,Cities,Hingham,0,0,0,0,23588,"Hingham, Massachusetts",-70.889759,42.2418172
4653,Massachusetts,Cities,Holliston,0,0,0,0,14924,"Holliston, Massachusetts",-71.4245049,42.20009659999999
4654,Massachusetts,Cities,Holyoke,0,0,0,0,40470,"Holyoke, Massachusetts",-72.6162009,42.2042586
4656,Massachusetts,Cities,Hopkinton,0,0,0,0,18516,"Hopkinton, Massachusetts",-71.5225646,42.22869540000001
4657,Massachusetts,Cities,Hudson,0,0,0,0,20060,"Hudson, Massachusetts",-71.56613899999999,42.39173599999999
4658,Massachusetts,Cities,Ipswich,0,0,0,0,14107,"Ipswich, Massachusetts",-70.8411558,42.6791832
4659,Massachusetts,Cities,Kingston,0,0,0,0,13700,"Kingston, Massachusetts",-70.7284785,41.9932752
4660,Massachusetts,Cities,Lakeville,0,0,0,0,11525,"Lakeville, Massachusetts",-70.9495226,41.8459169
4663,Massachusetts,Cities,Leicester,0,0,0,0,11435,"Leicester, Massachusetts",-71.90868429999999,42.245926
4665,Massachusetts,Cities,Leominster,0,0,0,0,41727,"Leominster, Massachusetts",-71.759794,42.5250906
4667,Massachusetts,Cities,Lexington,0,0,0,0,34050,"Lexington, Massachusetts",-71.2271531,42.4473497
4669,Massachusetts,Cities,Littleton,0,0,0,0,10292,"Littleton, Massachusetts",-71.5128022,42.5372893
4670,Massachusetts,Cities,Longmeadow,0,0,0,0,15898,"Longmeadow, Massachusetts",-72.5828642,42.0501022
4671,Massachusetts,Cities,Lowell,0,0,0,0,111989,"Lowell, Massachusetts",-71.31617179999999,42.6334247
4672,Massachusetts,Cities,Ludlow,0,0,0,0,21590,"Ludlow, Massachusetts",-72.47591899999999,42.1600936
4673,Massachusetts,Cities,Lunenburg,0,0,0,0,11498,"Lunenburg, Massachusetts",-71.7245035,42.5945273
4674,Massachusetts,Cities,Lynnfield,0,0,0,0,13141,"Lynnfield, Massachusetts",-71.0465638,42.53869
4676,Massachusetts,Cities,Mansfield,0,0,0,0,24050,"Mansfield, Massachusetts",-71.2190578,42.03345650000001
4677,Massachusetts,Cities,Marblehead,0,0,0,0,20652,"Marblehead, Massachusetts",-70.8578024,42.49995819999999
4679,Massachusetts,Cities,Marlborough,0,0,0,0,40052,"Marlborough, Massachusetts",-71.5522874,42.3459271
4680,Massachusetts,Cities,Marshfield,0,0,0,0,25922,"Marshfield, Massachusetts",-70.7055871,42.0917453
4681,Massachusetts,Cities,Mashpee,0,0,0,0,14215,"Mashpee, Massachusetts",-70.4819674,41.647872
4683,Massachusetts,Cities,Maynard,0,0,0,0,10744,"Maynard, Massachusetts",-71.4495058,42.4334903
4684,Massachusetts,Cities,Medway,0,0,0,0,13406,"Medway, Massachusetts",-71.3967256,42.1417641
4687,Massachusetts,Cities,Methuen,0,0,0,0,50676,"Methuen, Massachusetts",-71.1908924,42.7262016
4688,Massachusetts,Cities,Middleboro,0,0,0,0,25125,"Middleboro, Massachusetts",-70.9107708,41.8929942
4691,Massachusetts,Cities,Milton,0,0,0,0,27642,"Milton, Massachusetts",-71.0661653,42.2495321
4694,Massachusetts,Cities,Needham,0,0,0,0,31264,"Needham, Massachusetts",-71.23775479999999,42.2809285
4695,Massachusetts,Cities,New Bedford,0,0,0,0,95106,"New Bedford, Massachusetts",-70.93420499999999,41.6362152
4698,Massachusetts,Cities,Newburyport,0,0,0,0,18146,"Newburyport, Massachusetts",-70.87727509999999,42.8125913
4699,Massachusetts,Cities,Norfolk,0,0,0,0,11872,"Norfolk, Massachusetts",-71.3250563,42.1195426
4700,Massachusetts,Cities,North Adams,0,0,0,0,12858,"North Adams, Massachusetts",-73.1087148,42.70091499999999
4701,Massachusetts,Cities,North Attleboro,0,0,0,0,29208,"North Attleboro, Massachusetts",-71.35654389999999,41.9695516
4702,Massachusetts,Cities,Northborough,0,0,0,0,15124,"Northborough, Massachusetts",-71.6411997,42.3195556
4703,Massachusetts,Cities,Northbridge,0,0,0,0,16759,"Northbridge, Massachusetts",-71.6494407,42.1516323
