"row_id","State","Agency type","Agency name","1stquarter","2nd
quarter","3rd
quarter","4th
quarter","Population"
8051,"Ohio","Cities","West Union",0,0,0,0,"3,167"
8052,"Ohio","Cities","Whitehall",0,0,0,0,"18,804"
8053,"Ohio","Cities","Whitehouse",0,0,0,0,"4,528"
8054,"Ohio","Cities","Wickliffe",0,0,0,0,"12,506"
8055,"Ohio","Cities","Willard",0,0,0,0,"6,031"
8056,"Ohio","Cities","Williamsburg",0,0,0,0,"2,560"
8057,"Ohio","Cities","Willoughby",0,0,0,0,"22,701"
8058,"Ohio","Cities","Winchester",0,0,0,0,"1,032"
8059,"Ohio","Cities","Windham",0,0,0,0,"2,201"
8060,"Ohio","Cities","Wintersville",0,0,0,0,"3,770"
8061,"Ohio","Cities","Woodlawn",0,0,0,0,"3,292"
8062,"Ohio","Cities","Woodmere Village",0,0,0,0,859
8063,"Ohio","Cities","Woodsfield",,0,0,0,"2,343"
8064,"Ohio","Cities","Worthington",0,0,0,0,"14,689"
8065,"Ohio","Cities","Wyoming",0,0,0,0,"8,407"
8066,"Ohio","Cities","Yorkville",0,0,,0,"1,037"
8067,"Ohio","Universities and Colleges","Bowling Green State University",0,0,0,0,"16,908"
8068,"Ohio","Universities and Colleges","Central State University",0,0,0,0,"1,804"
8069,"Ohio","Universities and Colleges","Columbus State Community College",0,0,0,0,"25,983"
8070,"Ohio","Universities and Colleges","Lakeland Community College",0,0,0,0,"7,941"
8071,"Ohio","Universities and Colleges","Marietta College",,0,0,0,"1,331"
8072,"Ohio","Universities and Colleges","Miami University",0,0,0,0,"19,076"
8073,"Ohio","Universities and Colleges","Mount St. Joseph University",0,0,0,0,"2,073"
8074,"Ohio","Universities and Colleges","Muskingum University",0,0,0,0,"2,427"
8075,"Ohio","Universities and Colleges","Notre Dame College",0,0,0,0,"2,094"
8076,"Ohio","Universities and Colleges","Ohio University",0,0,0,0,"29,157"
8077,"Ohio","Universities and Colleges","Shawnee State University",0,0,0,0,"3,881"
8078,"Ohio","Universities and Colleges","Sinclair Community College",,,,0,"18,136"
8079,"Ohio","Universities and Colleges","University of Rio Grande",,0,,,"2,077"
8080,"Ohio","Universities and Colleges","University of Toledo",0,0,0,0,"20,377"
8081,"Ohio","Universities and Colleges","Wright State University",0,0,0,0,"17,070"
8082,"Ohio","Metropolitan Counties","Allen",0,0,0,0,
8083,"Ohio","Metropolitan Counties","Belmont",0,0,0,0,
8084,"Ohio","Metropolitan Counties","Brown",0,0,0,0,
8085,"Ohio","Metropolitan Counties","Fairfield",0,0,0,0,
8086,"Ohio","Metropolitan Counties","Franklin",0,,,,
8087,"Ohio","Metropolitan Counties","Fulton",0,0,0,0,
8088,"Ohio","Metropolitan Counties","Hocking",0,0,0,0,
8089,"Ohio","Metropolitan Counties","Jefferson",0,0,0,0,
8090,"Ohio","Metropolitan Counties","Licking",0,0,0,0,
8091,"Ohio","Metropolitan Counties","Lucas",0,0,0,0,
8092,"Ohio","Metropolitan Counties","Madison",0,0,0,0,
8093,"Ohio","Metropolitan Counties","Medina",0,0,0,0,
8094,"Ohio","Metropolitan Counties","Miami",0,0,0,0,
8095,"Ohio","Metropolitan Counties","Perry",0,0,0,0,
8096,"Ohio","Metropolitan Counties","Pickaway",0,0,0,0,
8097,"Ohio","Metropolitan Counties","Richland",0,0,0,0,
8098,"Ohio","Metropolitan Counties","Stark",0,0,0,0,
8099,"Ohio","Metropolitan Counties","Union",0,0,0,0,
8100,"Ohio","Metropolitan Counties","Wood",0,0,0,0,
8101,"Ohio","Nonmetropolitan Counties","Adams",0,0,0,0,
8102,"Ohio","Nonmetropolitan Counties","Athens",0,0,0,0,
8103,"Ohio","Nonmetropolitan Counties","Auglaize",0,0,0,,
8104,"Ohio","Nonmetropolitan Counties","Clinton",0,0,0,0,
8105,"Ohio","Nonmetropolitan Counties","Columbiana",0,0,0,0,
8106,"Ohio","Nonmetropolitan Counties","Coshocton",0,0,0,0,
8107,"Ohio","Nonmetropolitan Counties","Crawford",0,0,0,0,
8108,"Ohio","Nonmetropolitan Counties","Darke",0,0,0,0,
8109,"Ohio","Nonmetropolitan Counties","Defiance",0,0,0,0,
8110,"Ohio","Nonmetropolitan Counties","Erie",0,0,0,0,
8111,"Ohio","Nonmetropolitan Counties","Hancock",0,0,0,0,
8112,"Ohio","Nonmetropolitan Counties","Hardin",0,0,0,0,
8113,"Ohio","Nonmetropolitan Counties","Harrison",0,0,0,0,
8114,"Ohio","Nonmetropolitan Counties","Henry",0,0,0,0,
8115,"Ohio","Nonmetropolitan Counties","Holmes",0,0,0,0,
8116,"Ohio","Nonmetropolitan Counties","Jackson",0,0,0,0,
8117,"Ohio","Nonmetropolitan Counties","Knox",0,0,0,0,
8118,"Ohio","Nonmetropolitan Counties","Logan",0,0,0,0,
8119,"Ohio","Nonmetropolitan Counties","Marion",0,0,0,0,
8120,"Ohio","Nonmetropolitan Counties","Meigs",0,0,0,0,
8121,"Ohio","Nonmetropolitan Counties","Monroe",0,0,0,0,
8122,"Ohio","Nonmetropolitan Counties","Morgan",0,0,0,0,
8123,"Ohio","Nonmetropolitan Counties","Noble",0,0,0,0,
8124,"Ohio","Nonmetropolitan Counties","Paulding",0,0,0,0,
8125,"Ohio","Nonmetropolitan Counties","Preble",0,0,0,0,
8126,"Ohio","Nonmetropolitan Counties","Putnam",0,0,0,0,
8127,"Ohio","Nonmetropolitan Counties","Scioto",0,0,0,0,
8128,"Ohio","Nonmetropolitan Counties","Shelby",0,0,0,0,
8129,"Ohio","Nonmetropolitan Counties","Tuscarawas",0,0,0,0,
8130,"Ohio","Nonmetropolitan Counties","Van Wert",0,0,0,0,
8131,"Ohio","Nonmetropolitan Counties","Vinton",0,0,0,0,
8132,"Ohio","Nonmetropolitan Counties","Washington",0,0,0,0,
8133,"Ohio","Nonmetropolitan Counties","Wayne",0,0,0,0,
8134,"Ohio","Nonmetropolitan Counties","Williams",,,0,0,
8135,"Ohio","Nonmetropolitan Counties","Wyandot",0,0,0,0,
8136,"Ohio","State Police Agencies","Ohio State Highway Patrol",0,0,0,0,
8137,"Ohio","Other Agencies","Butler County Metroparks",0,0,,,
8138,"Ohio","Other Agencies","Cedar Point",,0,0,0,
8139,"Ohio","Other Agencies","Columbus and Franklin County Metropolitan Park District",0,0,0,,
8140,"Ohio","Other Agencies","Hamilton County Park District",0,0,0,0,
8141,"Ohio","Other Agencies","Lorain County Metropolitan Park District",0,0,,,
8142,"Ohio","Other Agencies","Muskingum Watershed Conservancy District",0,0,0,0,
8143,"Ohio","Other Agencies","Sandusky County Park District",,0,0,0,
8144,"Ohio","Other Agencies","Toledo Metropolitan Park District",0,0,0,0,
8145,"Ohio","Other Agencies","Wood County Park District",,,,0,
8146,"Oklahoma","Cities","Achille",0,,,,513
8147,"Oklahoma","Cities","Ada",0,0,0,,"17,390"
8148,"Oklahoma","Cities","Allen",0,0,0,0,935
8149,"Oklahoma","Cities","Altus",0,0,0,0,"19,093"
8150,"Oklahoma","Cities","Alva",0,0,0,0,"5,227"
8151,"Oklahoma","Cities","Antlers",0,0,0,0,"2,336"
8152,"Oklahoma","Cities","Apache",0,0,0,0,"1,426"
8153,"Oklahoma","Cities","Ardmore",0,0,0,0,"25,315"
8154,"Oklahoma","Cities","Arkoma",0,0,0,0,"1,912"
8155,"Oklahoma","Cities","Atoka",0,0,0,0,"3,055"
8156,"Oklahoma","Cities","Barnsdall",0,0,0,0,"1,203"
8157,"Oklahoma","Cities","Bartlesville",0,0,0,,"36,753"
8158,"Oklahoma","Cities","Beaver",0,0,0,0,"1,442"
8159,"Oklahoma","Cities","Beggs",0,0,0,0,"1,242"
8160,"Oklahoma","Cities","Bethany",0,0,0,0,"19,690"
8161,"Oklahoma","Cities","Big Cabin",0,0,0,0,261
8162,"Oklahoma","Cities","Bixby",0,0,0,0,"25,453"
8163,"Oklahoma","Cities","Blackwell",0,0,0,0,"6,837"
8164,"Oklahoma","Cities","Boise City",0,0,0,0,"1,103"
8165,"Oklahoma","Cities","Boley",,0,0,0,"1,183"
8166,"Oklahoma","Cities","Bristow",0,0,0,0,"4,251"
8167,"Oklahoma","Cities","Broken Arrow",0,0,0,,"108,088"
8168,"Oklahoma","Cities","Broken Bow",0,0,0,0,"4,133"
8169,"Oklahoma","Cities","Cache",0,0,0,0,"2,944"
8170,"Oklahoma","Cities","Caddo",0,0,0,0,"1,055"
8171,"Oklahoma","Cities","Calera",0,0,0,,"2,262"
8172,"Oklahoma","Cities","Caney",0,0,0,0,197
8173,"Oklahoma","Cities","Carnegie",0,0,0,0,"1,695"
8174,"Oklahoma","Cities","Carney",0,0,0,0,664
8175,"Oklahoma","Cities","Cashion",0,0,0,0,857
8176,"Oklahoma","Cities","Catoosa",0,0,0,0,"7,145"
8177,"Oklahoma","Cities","Chandler",0,0,0,0,"3,189"
8178,"Oklahoma","Cities","Checotah",0,0,0,0,"3,246"
8179,"Oklahoma","Cities","Chelsea",0,0,0,0,"1,970"
8180,"Oklahoma","Cities","Cherokee",0,0,0,0,"1,574"
8181,"Oklahoma","Cities","Chickasha",0,0,0,0,"16,579"
8182,"Oklahoma","Cities","Choctaw",0,0,0,0,"12,382"
8183,"Oklahoma","Cities","Chouteau",,0,0,0,"2,088"
8184,"Oklahoma","Cities","Claremore",0,0,0,,"19,076"
8185,"Oklahoma","Cities","Clayton",0,0,0,0,790
8186,"Oklahoma","Cities","Cleveland",0,0,0,,"3,209"
8187,"Oklahoma","Cities","Clinton",0,0,0,0,"9,675"
8188,"Oklahoma","Cities","Coalgate",0,0,0,0,"1,849"
8189,"Oklahoma","Cities","Colbert",0,0,0,0,"1,191"
8190,"Oklahoma","Cities","Comanche",0,0,0,0,"1,618"
8191,"Oklahoma","Cities","Cordell",0,0,0,0,"2,917"
8192,"Oklahoma","Cities","Covington",,,,0,559
8193,"Oklahoma","Cities","Coweta",0,0,0,0,"9,589"
8194,"Oklahoma","Cities","Crescent",0,0,0,0,"1,550"
8195,"Oklahoma","Cities","Davenport",0,0,0,0,822
8196,"Oklahoma","Cities","Davis",0,0,0,0,"2,816"
8197,"Oklahoma","Cities","Del City",0,0,0,,"22,152"
8198,"Oklahoma","Cities","Depew",0,0,0,0,483
8199,"Oklahoma","Cities","Dewar",0,0,0,0,866
8200,"Oklahoma","Cities","Dewey",0,0,0,0,"3,511"
8201,"Oklahoma","Cities","Dibble",0,0,0,0,830
8202,"Oklahoma","Cities","Drumright",0,0,0,0,"2,874"
8203,"Oklahoma","Cities","Duncan",0,0,0,0,"23,188"
8204,"Oklahoma","Cities","Durant",0,0,0,,"17,566"
8205,"Oklahoma","Cities","Edmond",0,0,0,,"91,869"
8206,"Oklahoma","Cities","Elgin",0,0,0,0,"3,146"
8207,"Oklahoma","Cities","Elk City",0,0,0,0,"12,939"
8208,"Oklahoma","Cities","El Reno",0,0,0,0,"18,872"
8209,"Oklahoma","Cities","Enid",0,0,0,0,"52,240"
8210,"Oklahoma","Cities","Eufaula",0,0,0,0,"2,960"
8211,"Oklahoma","Cities","Fairfax",0,0,0,0,"1,344"
8212,"Oklahoma","Cities","Fairview",0,0,0,0,"2,672"
8213,"Oklahoma","Cities","Forest Park",0,0,0,0,"1,089"
8214,"Oklahoma","Cities","Fort Gibson",0,0,0,0,"4,068"
8215,"Oklahoma","Cities","Frederick",0,0,0,0,"3,645"
8216,"Oklahoma","Cities","Geary",0,0,0,0,"1,309"
8217,"Oklahoma","Cities","Glenpool",0,0,0,,"13,717"
8218,"Oklahoma","Cities","Goodwell",0,0,0,0,"1,331"
8219,"Oklahoma","Cities","Grandfield",0,0,0,0,959
8220,"Oklahoma","Cities","Grove",0,0,0,0,"6,773"
8221,"Oklahoma","Cities","Guthrie",0,0,0,0,"11,486"
8222,"Oklahoma","Cities","Guymon",0,0,0,0,"12,001"
8223,"Oklahoma","Cities","Haileyville",0,0,0,0,773
8224,"Oklahoma","Cities","Harrah",0,0,0,0,"6,061"
8225,"Oklahoma","Cities","Hartshorne",0,0,0,0,"1,997"
8226,"Oklahoma","Cities","Haskell",0,0,0,0,"1,974"
8227,"Oklahoma","Cities","Healdton",0,0,0,0,"2,774"
8228,"Oklahoma","Cities","Hennessey",0,0,0,0,"2,212"
8229,"Oklahoma","Cities","Henryetta",0,0,0,0,"5,732"
8230,"Oklahoma","Cities","Hinton",0,0,0,0,"3,252"
8231,"Oklahoma","Cities","Hobart",0,0,0,0,"3,596"
8232,"Oklahoma","Cities","Holdenville",0,0,0,0,"5,743"
8233,"Oklahoma","Cities","Hollis",0,0,0,0,"1,950"
8234,"Oklahoma","Cities","Hominy",0,0,0,0,"3,499"
8235,"Oklahoma","Cities","Hooker",0,0,0,0,"2,009"
8236,"Oklahoma","Cities","Howe",0,0,0,0,787
8237,"Oklahoma","Cities","Hugo",0,0,,0,"5,206"
8238,"Oklahoma","Cities","Hulbert",0,0,0,0,605
8239,"Oklahoma","Cities","Hydro",0,0,0,0,958
8240,"Oklahoma","Cities","Idabel",0,0,0,,"7,006"
8241,"Oklahoma","Cities","Jay",0,0,0,0,"2,479"
8242,"Oklahoma","Cities","Jenks",0,0,0,0,"21,535"
8243,"Oklahoma","Cities","Jones",0,0,0,0,"3,000"
8244,"Oklahoma","Cities","Kellyville",0,0,0,0,"1,147"
8245,"Oklahoma","Cities","Kiefer",0,0,0,0,"1,960"
8246,"Oklahoma","Cities","Kingfisher",0,0,0,0,"4,912"
8247,"Oklahoma","Cities","Kingston",0,0,0,0,"1,638"
8248,"Oklahoma","Cities","Krebs",0,0,0,0,"1,958"
8249,"Oklahoma","Cities","Lahoma",0,0,0,0,659
8250,"Oklahoma","Cities","Lamont",0,0,0,0,410
8251,"Oklahoma","Cities","Lawton",0,0,0,,"96,420"
8252,"Oklahoma","Cities","Lexington",0,0,0,0,"2,161"
8253,"Oklahoma","Cities","Lindsay",0,0,0,0,"2,829"
8254,"Oklahoma","Cities","Locust Grove",0,0,0,0,"1,403"
8255,"Oklahoma","Cities","Lone Grove",0,0,0,0,"5,243"
8256,"Oklahoma","Cities","Luther",0,0,0,0,"1,611"
8257,"Oklahoma","Cities","Madill",0,0,0,0,"3,957"
8258,"Oklahoma","Cities","Mangum",0,0,0,0,"2,894"
8259,"Oklahoma","Cities","Mannford",0,0,0,0,"3,131"
8260,"Oklahoma","Cities","Marietta",0,0,0,0,"2,750"
8261,"Oklahoma","Cities","Marlow",0,0,0,0,"4,580"
8262,"Oklahoma","Cities","Maysville",,,0,0,"1,234"
8263,"Oklahoma","Cities","McAlester",0,0,0,0,"18,300"
8264,"Oklahoma","Cities","McLoud",0,0,0,0,"4,633"
8265,"Oklahoma","Cities","Medicine Park",0,0,0,0,456
8266,"Oklahoma","Cities","Meeker",0,0,0,0,"1,177"
8267,"Oklahoma","Cities","Miami",0,0,0,0,"13,620"
8268,"Oklahoma","Cities","Midwest City",0,0,0,,"57,797"
8269,"Oklahoma","Cities","Minco",0,0,0,0,"1,661"
8270,"Oklahoma","Cities","Moore",0,0,0,,"61,511"
8271,"Oklahoma","Cities","Mooreland",0,0,0,0,"1,298"
8272,"Oklahoma","Cities","Morris",0,0,0,0,"1,458"
8273,"Oklahoma","Cities","Mounds",0,0,0,0,"1,182"
8274,"Oklahoma","Cities","Mountain View",0,0,0,0,764
8275,"Oklahoma","Cities","Muldrow",0,0,0,0,"3,248"
8276,"Oklahoma","Cities","Muskogee",0,0,0,0,"38,293"
8277,"Oklahoma","Cities","Mustang",0,0,0,,"20,813"
8278,"Oklahoma","Cities","Newcastle",0,0,0,0,"9,816"
8279,"Oklahoma","Cities","Newkirk",0,0,0,0,"2,242"
8280,"Oklahoma","Cities","Nichols Hills",0,0,0,0,"3,921"
8281,"Oklahoma","Cities","Nicoma Park",0,0,0,0,"2,483"
8282,"Oklahoma","Cities","Ninnekah",0,0,0,0,"1,043"
8283,"Oklahoma","Cities","Noble",0,0,0,0,"6,699"
8284,"Oklahoma","Cities","North Enid",0,0,0,0,938
8285,"Oklahoma","Cities","Oilton",0,0,0,0,"1,015"
8286,"Oklahoma","Cities","Okemah",0,0,0,0,"3,249"
8287,"Oklahoma","Cities","Okmulgee",0,0,,0,"12,177"
8288,"Oklahoma","Cities","Oologah",0,0,0,0,"1,185"
8289,"Oklahoma","Cities","Owasso",0,0,0,0,"35,551"
8290,"Oklahoma","Cities","Pauls Valley",0,0,0,0,"6,163"
8291,"Oklahoma","Cities","Pawhuska",0,0,0,0,"3,590"
8292,"Oklahoma","Cities","Pawnee",0,0,0,0,"2,153"
8293,"Oklahoma","Cities","Perkins",0,0,0,0,"2,862"
8294,"Oklahoma","Cities","Piedmont",0,0,0,0,"7,420"
8295,"Oklahoma","Cities","Pocola",0,0,0,0,"4,026"
8296,"Oklahoma","Cities","Ponca City",0,0,0,0,"24,647"
8297,"Oklahoma","Cities","Porum",0,0,0,0,711
8298,"Oklahoma","Cities","Poteau",0,0,0,0,"8,770"
8299,"Oklahoma","Cities","Prague",0,0,0,0,"2,466"
8300,"Oklahoma","Cities","Pryor Creek",0,0,0,,"9,455"
8301,"Oklahoma","Cities","Purcell",0,0,0,0,"6,405"
8302,"Oklahoma","Cities","Ringling",0,0,0,0,996
8303,"Oklahoma","Cities","Roland",0,0,0,0,"3,604"
8304,"Oklahoma","Cities","Rush Springs",0,0,0,0,"1,283"
8305,"Oklahoma","Cities","Salina",0,0,0,0,"1,381"
8306,"Oklahoma","Cities","Sallisaw",0,0,0,0,"8,530"
8307,"Oklahoma","Cities","Sand Springs",0,0,0,,"19,961"
8308,"Oklahoma","Cities","Sapulpa",0,0,0,0,"20,667"
8309,"Oklahoma","Cities","Sawyer",0,0,0,0,316
8310,"Oklahoma","Cities","Sayre",0,0,0,0,"4,858"
8311,"Oklahoma","Cities","Seiling",0,0,0,0,887
8312,"Oklahoma","Cities","Seminole",0,0,0,0,"7,531"
8313,"Oklahoma","Cities","Shawnee",0,0,0,,"31,560"
8314,"Oklahoma","Cities","Skiatook",0,0,0,0,"8,005"
8315,"Oklahoma","Cities","Snyder",0,0,0,0,"1,336"
8316,"Oklahoma","Cities","South Coffeyville",0,0,0,0,771
8317,"Oklahoma","Cities","Sparks",0,0,0,0,174
8318,"Oklahoma","Cities","Spencer",0,0,0,0,"4,049"
8319,"Oklahoma","Cities","Sperry",0,0,0,0,"1,281"
8320,"Oklahoma","Cities","Spiro",0,0,0,0,"2,167"
8321,"Oklahoma","Cities","Stigler",0,0,0,0,"2,783"
8322,"Oklahoma","Cities","Stillwater",0,0,0,0,"49,637"
8323,"Oklahoma","Cities","Stilwell",0,0,0,0,"4,026"
8324,"Oklahoma","Cities","Stonewall",0,0,0,0,475
8325,"Oklahoma","Cities","Stratford",0,0,0,0,"1,537"
8326,"Oklahoma","Cities","Stringtown",0,0,0,0,400
8327,"Oklahoma","Cities","Stroud",0,0,0,0,"2,782"
8328,"Oklahoma","Cities","Sulphur",0,0,0,0,"5,130"
8329,"Oklahoma","Cities","Tahlequah",0,0,0,0,"16,764"
8330,"Oklahoma","Cities","Talala",0,0,0,0,277
8331,"Oklahoma","Cities","Talihina",0,0,0,0,"1,091"
8332,"Oklahoma","Cities","Tecumseh",0,0,0,0,"6,662"
8333,"Oklahoma","Cities","The Village",0,0,0,,"9,493"
8334,"Oklahoma","Cities","Tishomingo",0,0,0,0,"3,080"
8335,"Oklahoma","Cities","Tonkawa",0,0,0,0,"3,111"
8336,"Oklahoma","Cities","Tryon",0,0,0,0,504
8337,"Oklahoma","Cities","Tushka",0,0,0,0,300
8338,"Oklahoma","Cities","Tuttle",0,0,0,,"6,974"
8339,"Oklahoma","Cities","Valley Brook",0,0,0,0,784
8340,"Oklahoma","Cities","Valliant",0,0,0,0,744
8341,"Oklahoma","Cities","Verdigris",0,0,0,0,"4,428"
8342,"Oklahoma","Cities","Vian",0,0,0,0,"1,383"
8343,"Oklahoma","Cities","Vici",0,0,0,0,731
8344,"Oklahoma","Cities","Vinita",0,0,0,0,"5,621"
8345,"Oklahoma","Cities","Wagoner",0,0,0,0,"8,787"
8346,"Oklahoma","Cities","Walters",0,0,0,0,"2,486"
8347,"Oklahoma","Cities","Warner",0,0,0,0,"1,619"
8348,"Oklahoma","Cities","Warr Acres",0,0,0,0,"10,505"
8349,"Oklahoma","Cities","Washington",0,0,0,0,637
8350,"Oklahoma","Cities","Watonga",0,0,0,0,"3,002"
8351,"Oklahoma","Cities","Watts",0,0,0,0,308
8352,"Oklahoma","Cities","Waukomis",0,0,0,0,"1,381"
8353,"Oklahoma","Cities","Waurika",0,0,0,0,"1,974"
8354,"Oklahoma","Cities","Waynoka",0,0,0,0,974
8355,"Oklahoma","Cities","Weatherford",0,0,0,,"12,399"
8356,"Oklahoma","Cities","Webbers Falls",0,0,0,0,597
8357,"Oklahoma","Cities","Weleetka",0,0,0,0,984
8358,"Oklahoma","Cities","West Siloam Springs",0,0,0,0,839
8359,"Oklahoma","Cities","Westville",0,0,0,0,"1,554"
8360,"Oklahoma","Cities","Wetumka",0,0,0,0,"1,238"
8361,"Oklahoma","Cities","Wewoka",0,0,0,0,"3,449"
8362,"Oklahoma","Cities","Wilburton",0,0,0,0,"2,653"
8363,"Oklahoma","Cities","Wilson",0,0,0,0,"1,731"
8364,"Oklahoma","Cities","Wright City",0,0,0,0,741
8365,"Oklahoma","Cities","Wyandotte",0,0,0,0,333
8366,"Oklahoma","Cities","Wynnewood",0,0,0,0,"2,226"
8367,"Oklahoma","Cities","Yale",0,0,0,0,"1,222"
8368,"Oklahoma","Cities","Yukon",0,0,0,0,"26,546"
8369,"Oklahoma","Universities and Colleges","Cameron University",0,0,0,,"5,177"
8370,"Oklahoma","Universities and Colleges","East Central University",0,0,0,0,"4,444"
8371,"Oklahoma","Universities and Colleges","Langston University",0,0,0,0,"2,543"
8372,"Oklahoma","Universities and Colleges","Northeastern Oklahoma A&M College",0,0,0,,"2,107"
8373,"Oklahoma","Universities and Colleges","Northeastern State University, Tahlequah",0,0,0,0,"8,251"
8374,"Oklahoma","Universities and Colleges","Oklahoma City University",0,0,0,0,"2,991"
8375,"Oklahoma","Universities and Colleges","Oklahoma State University:",,,,,
8376,"Oklahoma","Universities and Colleges","Main Campus",0,0,0,,"25,930"
8377,"Oklahoma","Universities and Colleges","Okmulgee",0,0,0,0,"2,617"
8378,"Oklahoma","Universities and Colleges","Tulsa",0,0,0,0,787
8379,"Oklahoma","Universities and Colleges","Rogers State University",0,0,0,,"4,081"
8380,"Oklahoma","Universities and Colleges","Seminole State College",0,0,0,0,"1,839"
8381,"Oklahoma","Universities and Colleges","Southeastern Oklahoma State University",0,0,0,0,"3,754"
8382,"Oklahoma","Universities and Colleges","Southwestern Oklahoma State University",0,0,0,0,"5,113"
8383,"Oklahoma","Universities and Colleges","Tulsa Community College",0,0,0,0,"17,160"
8384,"Oklahoma","Universities and Colleges","University of Central Oklahoma",0,0,0,0,"16,910"
8385,"Oklahoma","Universities and Colleges","University of Oklahoma: ",,,,,
8386,"Oklahoma","Universities and Colleges","Health Sciences Center",0,0,0,0,"3,389"
8387,"Oklahoma","Universities and Colleges","Norman",0,0,0,,"27,428"
8388,"Oklahoma","Metropolitan Counties","Canadian",0,0,0,0,
8389,"Oklahoma","Metropolitan Counties","Cleveland",0,0,0,0,
8390,"Oklahoma","Metropolitan Counties","Comanche",0,0,0,0,
8391,"Oklahoma","Metropolitan Counties","Cotton",0,0,0,0,
8392,"Oklahoma","Metropolitan Counties","Creek",0,0,0,0,
8393,"Oklahoma","Metropolitan Counties","Garfield",0,0,0,0,
8394,"Oklahoma","Metropolitan Counties","Grady",0,0,0,0,
8395,"Oklahoma","Metropolitan Counties","Le Flore",0,0,0,0,
8396,"Oklahoma","Metropolitan Counties","Logan",0,0,0,0,
8397,"Oklahoma","Metropolitan Counties","McClain",0,0,0,0,
8398,"Oklahoma","Metropolitan Counties","Oklahoma",0,0,0,,
8399,"Oklahoma","Metropolitan Counties","Osage",0,0,0,0,
8400,"Oklahoma","Metropolitan Counties","Pawnee",0,0,0,,
8401,"Oklahoma","Metropolitan Counties","Rogers",0,0,0,0,
8402,"Oklahoma","Metropolitan Counties","Sequoyah",0,0,0,0,
8403,"Oklahoma","Metropolitan Counties","Tulsa",0,0,0,0,
8404,"Oklahoma","Nonmetropolitan Counties","Adair",0,0,0,0,
8405,"Oklahoma","Nonmetropolitan Counties","Alfalfa",0,0,0,0,
8406,"Oklahoma","Nonmetropolitan Counties","Atoka",0,0,0,0,
8407,"Oklahoma","Nonmetropolitan Counties","Beaver",0,0,0,0,
8408,"Oklahoma","Nonmetropolitan Counties","Beckham",0,0,0,0,
8409,"Oklahoma","Nonmetropolitan Counties","Blaine",0,0,0,0,
8410,"Oklahoma","Nonmetropolitan Counties","Caddo",0,0,0,0,
8411,"Oklahoma","Nonmetropolitan Counties","Carter",0,0,0,0,
8412,"Oklahoma","Nonmetropolitan Counties","Cherokee",0,0,0,0,
8413,"Oklahoma","Nonmetropolitan Counties","Choctaw",0,0,0,0,
8414,"Oklahoma","Nonmetropolitan Counties","Cimarron",0,0,0,0,
8415,"Oklahoma","Nonmetropolitan Counties","Coal",0,0,0,0,
8416,"Oklahoma","Nonmetropolitan Counties","Custer",0,0,0,0,
8417,"Oklahoma","Nonmetropolitan Counties","Dewey",0,0,0,0,
8418,"Oklahoma","Nonmetropolitan Counties","Ellis",0,0,0,0,
8419,"Oklahoma","Nonmetropolitan Counties","Grant",0,0,0,0,
8420,"Oklahoma","Nonmetropolitan Counties","Greer",0,0,0,0,
8421,"Oklahoma","Nonmetropolitan Counties","Harmon",0,0,0,0,
8422,"Oklahoma","Nonmetropolitan Counties","Harper",0,0,0,0,
8423,"Oklahoma","Nonmetropolitan Counties","Haskell",0,0,0,0,
8424,"Oklahoma","Nonmetropolitan Counties","Hughes",0,0,0,0,
8425,"Oklahoma","Nonmetropolitan Counties","Jackson",0,0,0,0,
8426,"Oklahoma","Nonmetropolitan Counties","Jefferson",0,0,0,0,
8427,"Oklahoma","Nonmetropolitan Counties","Johnston",0,0,0,0,
8428,"Oklahoma","Nonmetropolitan Counties","Kay",0,0,0,0,
8429,"Oklahoma","Nonmetropolitan Counties","Kiowa",0,0,0,0,
8430,"Oklahoma","Nonmetropolitan Counties","Latimer",0,0,0,0,
8431,"Oklahoma","Nonmetropolitan Counties","Love",0,0,0,0,
8432,"Oklahoma","Nonmetropolitan Counties","Major",0,0,0,0,
8433,"Oklahoma","Nonmetropolitan Counties","Marshall",0,0,0,0,
8434,"Oklahoma","Nonmetropolitan Counties","Mayes",0,0,0,0,
8435,"Oklahoma","Nonmetropolitan Counties","McCurtain",0,0,0,0,
8436,"Oklahoma","Nonmetropolitan Counties","McIntosh",0,0,0,0,
8437,"Oklahoma","Nonmetropolitan Counties","Murray",0,0,0,0,
8438,"Oklahoma","Nonmetropolitan Counties","Muskogee",0,0,0,0,
8439,"Oklahoma","Nonmetropolitan Counties","Noble",0,0,0,0,
8440,"Oklahoma","Nonmetropolitan Counties","Nowata",0,0,0,0,
8441,"Oklahoma","Nonmetropolitan Counties","Okfuskee",0,0,0,0,
8442,"Oklahoma","Nonmetropolitan Counties","Pittsburg",0,0,0,0,
8443,"Oklahoma","Nonmetropolitan Counties","Pontotoc",0,0,0,0,
8444,"Oklahoma","Nonmetropolitan Counties","Pottawatomie",0,0,0,0,
8445,"Oklahoma","Nonmetropolitan Counties","Pushmataha",0,0,0,0,
8446,"Oklahoma","Nonmetropolitan Counties","Roger Mills",0,0,0,0,
8447,"Oklahoma","Nonmetropolitan Counties","Stephens",0,0,0,0,
8448,"Oklahoma","Nonmetropolitan Counties","Texas",0,0,0,0,
8449,"Oklahoma","Nonmetropolitan Counties","Tillman",0,0,0,0,
8450,"Oklahoma","Nonmetropolitan Counties","Washita",0,0,0,0,
